batch_name,instrument_name,batch_passed,reviewer_name,batch_collected_ts,review_start_ts,review_complete_ts,calibration_slope_morphine,calibration_slope_hydromorphone,calibration_slope_oxymorphone,calibration_slope_codeine,calibration_slope_hydrocodone,calibration_slope_oxycodone,calibration_intercept_morphine,calibration_intercept_hydromorphone,calibration_intercept_oxymorphone,calibration_intercept_codeine,calibration_intercept_hydrocodone,calibration_intercept_oxycodone,calibration_R2_morphine,calibration_R2_hydromorphone,calibration_R2_oxymorphone,calibration_R2_codeine,calibration_R2_hydrocodone,calibration_R2_oxycodone
b627729,happy,TRUE,Dave,2017-09-26T23:03:07Z,2017-09-27T09:42:43Z,2017-09-27T10:17:45Z,0.007095399,0.006963306,0.007102606,0.006912843,0.006914859,0.007334174,-4.92276e-5,1.88863e-5,-4.03909e-5,-1.00453e-5,-4.79561e-5,2.29309e-5,0.990835593,0.990355974,0.992119349,0.991450601,0.991436874,0.996019763
b401542,doc,TRUE,Alice,2017-09-27T00:52:30Z,2017-09-27T11:13:13Z,2017-09-27T11:53:15Z,0.007211135,0.007305028,0.009862958,0.007146437,0.007687138,0.007501521,-6.70337e-6,4.31168e-5,-5.75422e-5,6.24497e-6,-2.94427e-5,-2.93404e-5,0.990653607,0.991616847,0.980708685,0.985800513,0.995421306,0.980439119
b574019,sneezy,TRUE,Frank,2017-09-26T20:52:44Z,2017-09-27T09:28:42Z,2017-09-27T10:07:58Z,0.006521939,0.00733814,0.007053936,0.006998413,0.00714905,0.007053166,-3.77291e-5,-5.08541e-6,-4.77901e-5,5.76001e-6,-1.98217e-6,-5.76377e-5,0.993847723,0.992198958,0.992350669,0.994418737,0.984728222,0.980179213
b267654,grumpy,TRUE,Dave,2017-09-27T01:31:04Z,2017-09-27T13:20:43Z,2017-09-27T13:37:11Z,0.006937403,0.006739161,0.007406915,0.006802539,0.006715165,0.007078296,-4.73357e-5,2.31642e-5,-5.70698e-6,4.93686e-5,6.30314e-5,-4.8232e-5,0.993467865,0.994158443,0.992066109,0.990187157,0.982765895,0.981431893
b591627,dopey,TRUE,Elizabeth,2017-09-26T23:44:12Z,2017-09-27T10:52:23Z,2017-09-27T11:21:46Z,0.006150404,0.006967216,0.006529545,0.007265241,0.007562177,0.006837623,9.9253e-6,-2.64181e-5,4.83876e-5,3.51925e-5,3.87807e-5,5.89461e-6,0.993805124,0.989573269,0.990672257,0.990990345,0.988124499,0.984175741
b248563,sneezy,TRUE,Elizabeth,2017-09-27T01:11:20Z,2017-09-27T11:16:18Z,2017-09-27T11:53:36Z,0.006362717,0.007052673,0.006554178,0.006836938,0.00734796,0.007244224,-1.44795e-5,2.2739e-5,5.39989e-5,-1.2976800000000001e-05,-2.13537e-5,4.95553e-5,0.98704295,0.991234123,0.983426709,0.993251921,0.99299106,0.985620411
b574997,happy,TRUE,Frank,2017-09-26T23:32:35Z,2017-09-27T12:40:57Z,2017-09-27T12:58:53Z,0.006776456,0.006542276,0.007355261,0.007011629,0.007627265,0.006899752,4.39455e-5,2.56764e-5,3.62414e-5,-2.10802e-6,6.4341e-6,-9.37867e-6,0.983740093,0.986686382,0.990696426,0.987242451,0.986896604,0.9956443
b107591,dopey,TRUE,Alice,2017-09-28T01:44:58Z,2017-09-28T11:03:48Z,2017-09-28T11:29:41Z,0.007263778,0.006645983,0.007392339,0.007501278,0.007194974,0.006612123,1.75981e-5,6.06866e-6,2.6159e-5,2.85274e-6,-9.96839e-6,-2.80897e-5,0.993863124,0.997789837,0.985893789,0.998779335,0.999264722,0.98699006
b546341,sleepy,TRUE,Elizabeth,2017-09-27T23:16:11Z,2017-09-28T09:38:46Z,2017-09-28T10:19:42Z,0.006256514,0.006994224,0.00148117,0.007019725,0.005988249,0.006448053,3.48664e-5,5.48624e-6,9.07916e-6,1.56362e-5,-3.4407e-5,1.96727e-5,0.985666572,0.983158026,0.995399414,0.993075238,0.980370574,0.991461591
b420330,doc,TRUE,Elizabeth,2017-09-28T01:59:06Z,2017-09-28T10:46:32Z,2017-09-28T11:17:54Z,0.008148487,0.008250698,0.008441218,0.007764449,0.00671549,0.007670836,3.13639e-5,5.48106e-5,8.20552e-5,9.59474e-6,3.63358e-5,4.90553e-5,0.996235947,0.985091882,0.980214707,0.983466429,0.983166868,0.986245365
b666122,grumpy,TRUE,Alice,2017-09-27T23:34:28Z,2017-09-28T13:26:46Z,2017-09-28T14:04:19Z,0.007632398,0.00718491,0.007194993,0.007019711,0.007255825,0.007489607,2.29007e-5,9.80588e-6,3.01723e-5,2.75536e-5,1.32271e-5,3.5015e-5,0.993531694,0.993993986,0.982928059,0.989056491,0.995143304,0.98722069
b771023,happy,TRUE,Frank,2017-09-27T22:55:29Z,2017-09-28T10:55:21Z,2017-09-28T11:29:13Z,0.00755535,0.007217047,0.007894014,0.007242197,0.007172982,0.007337184,4.05969e-5,5.23309e-5,-1.4455e-6,-1.61383e-5,-7.80294e-6,-2.08697e-6,0.987037617,0.989295846,0.999309285,0.986769116,0.996428282,0.98821754
b393279,bashful,TRUE,Elizabeth,2017-09-27T22:09:34Z,2017-09-28T09:35:08Z,2017-09-28T10:06:51Z,0.006378509,0.007155229,0.006982668,0.00750041,0.006911117,0.007056034,-2.05933e-5,-3.3674e-5,-5.65951e-5,2.64211e-5,2.34327e-5,2.02657e-7,0.996532016,0.990017604,0.98579014,0.994752753,0.995105371,0.987885722
b653903,dopey,TRUE,Frank,2017-09-28T00:20:16Z,2017-09-28T12:47:09Z,2017-09-28T13:25:04Z,0.006935063,0.006895973,0.007089194,0.006595841,0.007221929,0.006930533,4.02416e-5,5.18812e-5,-3.65626e-5,4.37987e-5,1.93986e-5,4.50779e-5,0.988594969,0.986055887,0.986196553,0.988634065,0.983667697,0.991238947
b580842,grumpy,TRUE,Charles,2017-09-27T22:33:40Z,2017-09-28T12:03:52Z,2017-09-28T12:38:34Z,0.006973545,0.007040157,0.007350994,0.006984785,0.006995851,0.007216245,-4.38187e-5,-4.56286e-5,-2.313e-5,-1.15153e-5,-1.37738e-5,1.15739e-5,0.991329643,0.990204294,0.994173082,0.991092289,0.995776446,0.987332855
b435728,happy,TRUE,Elizabeth,2017-09-27T23:06:57Z,2017-09-28T12:01:29Z,2017-09-28T12:24:37Z,0.006372687,0.007412147,0.006443482,0.007341401,0.006731645,0.007182271,-6.77883e-6,-2.59298e-5,1.21527e-6,-5.71142e-5,4.73485e-5,-1.41419e-5,0.996341276,0.98961293,0.987510457,0.987281202,0.988119711,0.993923569
b876947,doc,TRUE,Brad,2017-09-28T00:23:44Z,2017-09-28T10:47:23Z,2017-09-28T11:19:52Z,0.008090034,0.008282936,0.008038133,0.008096357,0.007489605,0.007869187,-1.69122e-5,1.14153e-5,-2.23786e-5,-3.26428e-5,2.44669e-5,-1.74264e-5,0.992031723,0.995575248,0.992601236,0.983836339,0.993317304,0.980121514
b795891,happy,TRUE,Brad,2017-09-27T20:42:19Z,2017-09-28T10:35:00Z,2017-09-28T11:07:00Z,0.00723571,0.006748313,0.006878556,0.006794057,0.006605754,0.007648538,-3.31831e-5,2.3681e-5,-4.36307e-6,-1.98099e-5,2.39821e-5,1.57795e-5,0.983589671,0.991813744,0.997102903,0.987517829,0.991994812,0.98773001
b745908,sneezy,TRUE,Frank,2017-09-27T23:06:26Z,2017-09-28T10:19:09Z,2017-09-28T10:58:37Z,0.007109292,0.006355397,0.007061916,0.007022814,0.006963162,0.007488007,1.67812e-5,6.01536e-5,-2.87265e-6,-5.28951e-5,8.54037e-6,3.56579e-5,0.988782262,0.982731598,0.985022758,0.990139186,0.987517785,0.990236771
b600805,sleepy,TRUE,Frank,2017-09-27T21:07:34Z,2017-09-28T09:11:36Z,2017-09-28T09:54:39Z,0.007281301,0.007507674,0.001439282,0.007179587,0.006600796,0.007068766,1.64575e-5,-6.23184e-5,-8.05715e-6,2.80534e-5,2.73661e-5,4.45952e-5,0.991040641,0.985759229,0.988421982,0.996157003,0.981672302,0.991179421
b495049,doc,TRUE,Elizabeth,2017-09-28T01:55:53Z,2017-09-28T13:56:07Z,2017-09-28T14:22:14Z,0.006846601,0.008169384,0.007638022,0.0070923,0.007254011,0.007327231,3.52643e-5,-2.78799e-5,1.68214e-5,3.91949e-5,-6.36781e-6,-1.36346e-5,0.984001565,0.981132862,0.992085624,0.988161402,0.995781882,0.987056253
b338792,bashful,TRUE,Dave,2017-09-28T00:47:52Z,2017-09-28T11:11:35Z,2017-09-28T11:35:30Z,0.00681016,0.007066401,0.006634626,0.007034398,0.00709437,0.007175068,2.42316e-5,1.41206e-5,6.38342e-5,4.36661e-5,4.469e-6,7.31397e-5,0.984466822,0.98645639,0.983600816,0.985247959,0.990457187,0.985846504
b468838,grumpy,TRUE,Elizabeth,2017-09-27T20:15:17Z,2017-09-28T11:35:36Z,2017-09-28T12:02:15Z,0.006793453,0.007444529,0.007454611,0.006772582,0.007034153,0.007951472,6.42903e-5,-7.39588e-6,-6.89055e-7,5.89237e-6,-7.34831e-6,2.36609e-5,0.988336277,0.981365597,0.989842476,0.993164649,0.99934429,0.993334135
b160576,sneezy,TRUE,Brad,2017-09-27T20:28:58Z,2017-09-28T09:12:38Z,2017-09-28T09:36:24Z,0.007381461,0.007554113,0.007161919,0.006644821,0.007183687,0.006998409,1.34091e-5,2.15412e-5,2.18684e-5,2.87345e-7,1.17937e-5,-1.56613e-6,0.989889048,0.992722645,0.987084295,0.993914659,0.992831697,0.990850777
b377111,dopey,TRUE,Alice,2017-09-28T00:46:59Z,2017-09-28T11:36:47Z,2017-09-28T12:10:45Z,0.006624697,0.00666844,0.007002479,0.006916252,0.006905541,0.007324815,2.20664e-5,-6.38645e-6,-4.01351e-5,1.49672e-5,-1.14045e-5,-4.72153e-5,0.992566451,0.99448398,0.993019979,0.999141854,0.989421517,0.990585121
b589423,happy,TRUE,Charles,2017-09-27T22:40:59Z,2017-09-28T13:32:26Z,2017-09-28T14:07:10Z,0.006358421,0.006957692,0.006848859,0.007286897,0.00656086,0.007402681,5.22177e-5,2.3665e-5,5.77875e-5,-1.55821e-5,2.00363e-5,9.66876e-6,0.981565291,0.995912874,0.985993719,0.989036645,0.997937519,0.995440718
b398208,sneezy,TRUE,Alice,2017-09-28T00:13:58Z,2017-09-28T09:06:18Z,2017-09-28T09:38:19Z,0.007694483,0.006451733,0.006885782,0.00733274,0.006632172,0.005895097,-3.95431e-5,-3.33491e-6,2.87293e-5,-4.71428e-6,-2.7923e-5,3.03356e-5,0.98645385,0.994998082,0.990905458,0.982849399,0.992601962,0.995905667
b898683,happy,TRUE,Charles,2017-09-28T21:15:39Z,2017-09-29T13:35:52Z,2017-09-29T14:18:28Z,0.006342365,0.006680986,0.007117598,0.006822964,0.007272823,0.007131046,4.10507e-5,-3.45137e-5,7.63555e-6,-6.98372e-6,-1.37735e-6,5.36184e-6,0.990235548,0.995490083,0.990342151,0.991946573,0.998962867,0.992327272
b713740,grumpy,TRUE,Charles,2017-09-28T20:52:17Z,2017-09-29T09:53:10Z,2017-09-29T10:23:01Z,0.007031919,0.006882216,0.006745726,0.006984385,0.007300119,0.006708095,3.22447e-5,-1.22864e-5,-5.15637e-5,-2.48587e-5,5.60805e-6,-1.04586e-5,0.987710771,0.98653858,0.988208371,0.991740886,0.98579391,0.996222541
b719858,sleepy,TRUE,Elizabeth,2017-09-28T20:36:15Z,2017-09-29T10:36:10Z,2017-09-29T11:00:15Z,0.007230857,0.00726566,0.001386264,0.007025499,0.006234652,0.007043701,-4.23512e-5,4.92719e-6,9.78934e-6,-1.85614e-5,6.47853e-7,9.59753e-6,0.98197049,0.995453476,0.991660771,0.989659287,0.987533362,0.996212209
b464153,sneezy,TRUE,Elizabeth,2017-09-29T00:15:06Z,2017-09-29T09:47:47Z,2017-09-29T10:11:57Z,0.006497819,0.006516452,0.007034109,0.007322306,0.006832505,0.006161275,3.90417e-5,5.06073e-5,-1.74529e-5,1.617e-5,-2.4275e-5,-5.16358e-5,0.980081943,0.989399595,0.996590893,0.990497248,0.995673891,0.988296571
b422029,dopey,TRUE,Brad,2017-09-28T22:10:33Z,2017-09-29T13:05:28Z,2017-09-29T13:26:21Z,0.006860268,0.006922513,0.007044565,0.006860547,0.007355506,0.007182227,2.32817e-5,2.72026e-5,-1.07158e-5,6.37166e-6,-1.2631e-5,1.45132e-5,0.99824328,0.989402725,0.999441575,0.991628241,0.98790139,0.991328985
b590942,bashful,TRUE,Frank,2017-09-28T20:33:49Z,2017-09-29T09:25:48Z,2017-09-29T10:03:03Z,0.006759649,0.007041927,0.006335345,0.006296709,0.007208936,0.007049558,-2.23835e-5,3.13711e-5,-2.29952e-7,-1.65445e-6,-2.37508e-5,2.29365e-6,0.988680885,0.993242486,0.996268992,0.992235149,0.980944956,0.984922704
b652677,sneezy,TRUE,Alice,2017-09-29T01:35:31Z,2017-09-29T10:23:32Z,2017-09-29T10:56:24Z,0.0065177,0.006782785,0.006770804,0.006874115,0.006726175,0.006505343,-3.30664e-5,7.52821e-5,-3.55723e-5,-7.09724e-5,7.01996e-5,-9.15492e-6,0.992098832,0.980714609,0.983384171,0.985882401,0.989072681,0.994278575
b348225,dopey,TRUE,Brad,2017-09-28T23:45:51Z,2017-09-29T09:22:42Z,2017-09-29T09:41:54Z,0.006659485,0.006833037,0.006673942,0.007893266,0.006777162,0.007390812,-2.74771e-5,-5.58967e-5,-6.61319e-6,5.91825e-5,-2.61775e-5,-3.18686e-5,0.993707347,0.982888692,0.990321403,0.982191231,0.990730173,0.997278098
b877064,bashful,TRUE,Alice,2017-09-28T23:04:33Z,2017-09-29T10:23:42Z,2017-09-29T11:03:10Z,0.006506579,0.006099399,0.007324301,0.006868265,0.006855048,0.006462474,3.83601e-5,1.26763e-5,-1.31005e-5,-4.70784e-5,-2.82151e-5,7.05832e-5,0.988801231,0.994916029,0.994751879,0.990729704,0.988126986,0.985158998
b751836,bashful,TRUE,Frank,2017-09-29T00:18:35Z,2017-09-29T10:42:51Z,2017-09-29T11:20:01Z,0.006864596,0.007337475,0.007381409,0.007518883,0.007088216,0.006496181,4.46702e-5,-3.13485e-5,-9.07873e-6,1.77895e-5,4.05216e-6,-5.61606e-6,0.984882339,0.987905735,0.997079385,0.981023903,0.99394140499999994,0.987700947
b410069,grumpy,TRUE,Charles,2017-09-29T01:57:04Z,2017-09-29T10:44:41Z,2017-09-29T11:18:56Z,0.006099333,0.007426471,0.006654529,0.00693969,0.006883244,0.007486638,-1.61765e-5,-2.67182e-5,-2.66297e-5,-5.79552e-5,-3.09701e-5,7.28545e-5,0.995418793,0.99290546,0.993581297,0.990056877,0.986752034,0.988712187
b160268,sleepy,TRUE,Charles,2017-09-28T22:48:06Z,2017-09-29T12:43:04Z,2017-09-29T13:01:07Z,0.00704196,0.006807033,0.001362233,0.007142244,0.007171274,0.007064276,-1.57518e-5,1.47691e-5,8.13188e-7,-4.21115e-5,2.16075e-8,1.66451e-6,0.996988735,0.998881314,0.994779178,0.993532939,0.995990338,0.994786729
b704590,grumpy,TRUE,Dave,2017-09-28T22:20:13Z,2017-09-29T10:00:57Z,2017-09-29T10:28:25Z,0.007554856,0.007154575,0.006542692,0.006433742,0.007833631,0.007166528,5.4298e-5,1.27029e-5,-5.64349e-5,-4.03655e-7,3.78173e-5,3.65129e-5,0.981831551,0.983084587,0.99061539,0.990088267,0.991576045,0.980122965
b167485,dopey,TRUE,Elizabeth,2017-09-29T01:56:57Z,2017-09-29T09:57:36Z,2017-09-29T10:36:45Z,0.006598798,0.007326421,0.007356187,0.006756986,0.006691352,0.006568567,-1.51754e-5,5.32343e-5,-2.85959e-6,2.01479e-5,-2.25064e-5,2.78159e-6,0.994926,0.990486681,0.996945321,0.990600241,0.993101418,0.988653747
b266560,doc,TRUE,Charles,2017-09-29T01:58:09Z,2017-09-29T09:16:11Z,2017-09-29T09:42:12Z,0.00807101,0.008807395,0.008531935,0.008280555,0.006970322,0.008266747,4.14094e-5,6.89996e-7,2.90132e-6,1.66439e-5,-1.16275e-5,-4.18088e-5,0.991885616,0.996559432,0.987230187,0.986625164,0.982744976,0.985875248
b732523,bashful,TRUE,Frank,2017-09-28T23:07:20Z,2017-09-29T11:16:00Z,2017-09-29T11:50:09Z,0.007507609,0.00717652,0.00684744,0.007350329,0.00723127,0.007510903,4.6184e-5,5.91255e-6,-3.12117e-5,-3.96345e-5,4.37904e-5,1.66061e-5,0.990938345,0.995075308,0.987869519,0.99546037,0.988293141,0.984228468
b863651,bashful,TRUE,Brad,2017-09-29T00:45:28Z,2017-09-29T09:07:56Z,2017-09-29T09:43:33Z,0.007305329,0.006975321,0.007472982,0.007533558,0.007240094,0.007300042,-2.62848e-6,-3.88363e-5,-3.7605e-5,4.97568e-6,5.60392e-5,-2.66248e-5,0.981233261,0.990332188,0.99705808,0.988891104,0.990326665,0.987781314
b633746,happy,TRUE,Brad,2017-09-28T20:16:38Z,2017-09-29T12:19:29Z,2017-09-29T12:51:33Z,0.007884454,0.006935898,0.006664575,0.007365096,0.007409929,0.007396761,9.02492e-7,-2.59048e-5,6.0005e-6,-9.58993e-6,6.12627e-5,3.02743e-5,0.987147531,0.988831453,0.986421649,0.992884813,0.989062675,0.992556094
b879025,grumpy,TRUE,Brad,2017-09-29T00:26:07Z,2017-09-29T11:49:20Z,2017-09-29T12:32:26Z,0.007182143,0.006895382,0.006597653,0.006899212,0.007011043,0.006881245,2.45206e-5,1.70852e-6,-2.45716e-5,-6.60089e-7,3.35118e-5,7.79943e-6,0.993980149,0.981940786,0.997838965,0.988390152,0.995219401,0.983119962
b189899,doc,TRUE,Elizabeth,2017-09-28T20:04:04Z,2017-09-29T09:28:43Z,2017-09-29T10:01:18Z,0.008265177,0.007893186,0.008591126,0.007405865,0.008081062,0.007311451,-7.09414e-5,7.36656e-6,-3.57267e-5,2.68801e-5,-4.88687e-5,6.80527e-5,0.980182805,0.996601626,0.989768058,0.983063886,0.991637749,0.983429473
b256377,grumpy,TRUE,Brad,2017-09-29T21:20:03Z,2017-09-30T13:53:42Z,2017-09-30T14:16:39Z,0.007178487,0.007362753,0.007197836,0.007068845,0.006136599,0.007381084,-1.81243e-5,-2.54234e-5,3.34854e-5,5.83152e-5,1.9639e-5,-1.51557e-5,0.986422341,0.985019019,0.990617199,0.984804356,0.983535575,0.991072492
b556409,doc,TRUE,Frank,2017-09-29T22:17:49Z,2017-09-30T09:56:15Z,2017-09-30T10:27:26Z,0.008697667,0.007959818,0.008091344,0.007001462,0.007382596,0.00888247,-5.08174e-5,4.39266e-5,-2.24791e-5,2.06922e-6,2.70076e-5,-3.79968e-5,0.985472376,0.985511849,0.980916614,0.989577642,0.988462517,0.995747977
b619596,grumpy,TRUE,Elizabeth,2017-09-30T00:24:04Z,2017-09-30T12:16:17Z,2017-09-30T12:31:35Z,0.007193372,0.007109361,0.006453526,0.007083357,0.007328501,0.006564802,2.04542e-5,-4.78036e-5,-2.13606e-5,5.77264e-6,9.77851e-6,1.55911e-5,0.994269518,0.984111293,0.995870173,0.990632487,0.997804323,0.991545804
b670756,doc,TRUE,Alice,2017-09-30T00:34:29Z,2017-09-30T12:01:33Z,2017-09-30T12:34:42Z,0.007262288,0.008714051,0.008192077,0.007695181,0.007956498,0.00842206,7.01152e-5,7.63698e-5,8.17609e-5,1.6629e-5,-8.93372e-7,-8.0896e-6,0.982709405,0.989578787,0.98612077,0.990330885,0.992584097,0.98450144
b760245,bashful,TRUE,Frank,2017-09-29T20:30:01Z,2017-09-30T12:53:20Z,2017-09-30T13:20:03Z,0.006910709,0.006683258,0.007396192,0.007138091,0.006885624,0.006619304,2.50863e-5,8.05761e-6,2.97419e-5,1.82759e-5,2.65347e-5,-2.95743e-5,0.994465764,0.99027031,0.990068922,0.994212044,0.984466409,0.990729026
b542938,sleepy,TRUE,Alice,2017-09-29T20:11:41Z,2017-09-30T10:00:57Z,2017-09-30T10:20:11Z,0.007057421,0.007138953,0.001329498,0.006827603,0.006981113,0.007191765,-2.36873e-5,7.86358e-6,3.6374e-6,8.05887e-5,-8.95667e-7,6.08671e-6,0.990977617,0.987978453,0.998553124,0.980474912,0.989856929,0.992993361
b483932,sleepy,TRUE,Charles,2017-09-29T21:10:26Z,2017-09-30T11:21:21Z,2017-09-30T11:55:39Z,0.00711153,0.006243225,0.001328676,0.006653776,0.007190542,0.007177167,-4.51485e-6,3.86863e-6,6.95728e-6,5.37863e-5,-1.48857e-5,4.18603e-5,0.991805847,0.989343624,0.982464889,0.991152222,0.992619626,0.988042947
b856702,doc,TRUE,Frank,2017-09-30T01:02:51Z,2017-09-30T12:28:26Z,2017-09-30T13:04:43Z,0.008878901,0.009484956,0.007521127,0.007743162,0.007605969,0.007814198,-3.05608e-5,3.23065e-5,-1.18383e-5,3.52207e-5,2.83378e-5,-1.55061e-5,0.985008546,0.99086403,0.988339735,0.993823905,0.996121308,0.996115383
b492422,happy,TRUE,Elizabeth,2017-09-30T00:47:10Z,2017-09-30T09:37:55Z,2017-09-30T10:04:08Z,0.006856613,0.006523594,0.006949918,0.006465132,0.006489592,0.007300905,1.87523e-5,-5.83447e-5,-1.3035e-5,3.09635e-5,-3.49587e-5,-1.22575e-5,0.984904648,0.981859777,0.991729664,0.985779021,0.991559347,0.996062039
b650967,doc,TRUE,Charles,2017-09-29T21:44:35Z,2017-09-30T12:40:23Z,2017-09-30T13:21:00Z,0.00772076,0.008630021,0.008446596,0.007233959,0.007715168,0.008066762,-3.56477e-5,-1.33724e-5,-4.93764e-5,4.22016e-5,-1.13071e-5,8.51808e-5,0.996950933,0.997443301,0.983140673,0.983324439,0.980646674,0.98453023
b511691,sleepy,TRUE,Alice,2017-09-29T21:52:10Z,2017-09-30T13:43:49Z,2017-09-30T14:05:21Z,0.006979382,0.007410932,0.001442847,0.007724225,0.007773028,0.007451845,-1.76273e-5,-4.41787e-5,-6.1726e-6,-2.39154e-5,-1.48648e-5,-5.41572e-6,0.980123145,0.990360062,0.99240953,0.994122171,0.990251919,0.991291579
b494066,happy,TRUE,Frank,2017-09-29T22:08:12Z,2017-09-30T13:14:16Z,2017-09-30T13:47:12Z,0.007349312,0.007124011,0.007340862,0.006364739,0.00704733,0.007290844,-5.2528e-5,7.58453e-6,4.91088e-5,-4.54355e-5,1.3402e-5,-6.26337e-5,0.992903388,0.986497658,0.98013752,0.985616831,0.992700075,0.990678487
b570941,bashful,TRUE,Frank,2017-09-30T00:29:36Z,2017-09-30T09:05:41Z,2017-09-30T09:34:27Z,0.007114437,0.006738066,0.007942947,0.00693388,0.007016967,0.007238821,-2.57743e-7,3.50555e-5,8.0519e-6,-9.10996e-6,3.61563e-5,9.95914e-6,0.982115779,0.98347618,0.994252507,0.992623477,0.982151446,0.994211449
b520229,dopey,TRUE,Frank,2017-09-29T20:47:40Z,2017-09-30T12:00:40Z,2017-09-30T12:43:10Z,0.006459236,0.006846792,0.007409617,0.007180602,0.007003218,0.007087205,1.39949e-5,-1.5112e-5,-3.04223e-5,2.51048e-5,1.1507e-5,3.63074e-5,0.987823545,0.983534778,0.992853859,0.991474507,0.990129271,0.992894693
b606971,doc,TRUE,Dave,2017-09-29T23:15:42Z,2017-09-30T10:45:07Z,2017-09-30T11:07:18Z,0.00739759,0.00906728,0.007524028,0.007246458,0.008262349,0.007933187,5.27307e-5,5.61701e-5,-2.84111e-5,-2.12598e-5,2.39936e-5,7.58731e-6,0.986693845,0.990292119,0.993517824,0.984461845,0.987920849,0.984976858
b569752,sneezy,TRUE,Frank,2017-09-29T20:32:47Z,2017-09-30T12:39:47Z,2017-09-30T13:20:39Z,0.006750575,0.006813068,0.006251339,0.007212385,0.006894596,0.007037586,-5.67901e-5,-8.34294e-6,-2.21044e-5,3.06191e-5,1.33772e-5,-3.83478e-5,0.989364051,0.981214495,0.98464265,0.984326595,0.989334278,0.993589426
b188019,dopey,TRUE,Dave,2017-09-30T01:25:28Z,2017-09-30T09:20:04Z,2017-09-30T09:44:43Z,0.007324687,0.006730632,0.00768475,0.007242441,0.007107577,0.006705186,-7.36406e-6,1.73711e-5,-4.9282e-6,-3.6265e-5,3.06333e-6,2.00447e-5,0.9935217,0.987500955,0.988760037,0.993101453,0.985682103,0.997641972
b560988,sleepy,TRUE,Charles,2017-09-29T22:35:34Z,2017-09-30T13:47:49Z,2017-09-30T14:03:48Z,0.007135808,0.006726532,0.001468482,0.007190998,0.007041548,0.007674506,-1.1085e-5,-5.14088e-5,1.44623e-5,1.56204e-5,3.78639e-5,-2.12185e-5,0.998261431,0.989561646,0.986091143,0.990932762,0.991927577,0.991284622
b847250,sneezy,TRUE,Alice,2017-09-29T23:37:02Z,2017-09-30T10:52:22Z,2017-09-30T11:18:26Z,0.006559171,0.006916292,0.006679259,0.007042113,0.007377364,0.007691688,-1.91606e-5,8.84217e-6,-8.25329e-6,2.0314e-5,4.85306e-5,-1.52954e-5,0.991792709,0.994301662,0.993266322,0.988354399,0.988748571,0.994681049
b462269,sneezy,TRUE,Dave,2017-09-30T01:06:07Z,2017-09-30T12:50:10Z,2017-09-30T13:13:33Z,0.007345561,0.00742116,0.006943927,0.007041909,0.007401615,0.006716041,2.18168e-5,2.06299e-5,1.05599e-5,-5.43331e-5,-3.81363e-5,3.33352e-5,0.995586234,0.990925648,0.985742513,0.981513983,0.990005581,0.982251433
b497808,doc,TRUE,Elizabeth,2017-09-30T22:42:16Z,2017-10-01T10:29:23Z,2017-10-01T11:03:17Z,0.008911265,0.007956477,0.007855112,0.007712334,0.008207989,0.008404366,-1.90645e-5,-6.62928e-5,-6.95154e-5,9.19016e-6,4.88539e-6,-1.65574e-5,0.991159469,0.985444629,0.984068644,0.981639062,0.987636445,0.993507708
b598415,happy,TRUE,Elizabeth,2017-09-30T20:32:10Z,2017-10-01T11:04:35Z,2017-10-01T11:46:30Z,0.007466921,0.007597059,0.007549361,0.007166203,0.006515088,0.007811162,2.6105e-5,7.02552e-5,-2.93925e-5,1.88013e-5,5.75981e-6,-2.51191e-6,0.997086099,0.987298996,0.992540712,0.990984205,0.997217004,0.998416433
b526164,sneezy,TRUE,Charles,2017-09-30T22:38:00Z,2017-10-01T12:30:30Z,2017-10-01T12:52:49Z,0.006697963,0.007491028,0.006828974,0.006934907,0.007137961,0.00679717,4.02757e-6,3.14444e-5,6.33878e-6,1.42742e-5,1.18673e-6,-2.70319e-5,0.983406033,0.980625129,0.986434549,0.986280516,0.995120579,0.991367033
b526385,doc,TRUE,Brad,2017-09-30T22:32:05Z,2017-10-01T10:21:40Z,2017-10-01T10:49:17Z,0.007737149,0.007460488,0.008282892,0.008635924,0.007596609,0.007978044,0,3.00822e-5,-2.60739e-5,-7.18006e-5,4.35592e-5,-3.2244e-6,1,0.99616072,0.986119556,0.987767762,0.981400184,0.999468139
b701528,bashful,TRUE,Dave,2017-10-01T00:31:58Z,2017-10-01T11:35:45Z,2017-10-01T12:14:12Z,0.006692438,0.006302633,0.006853879,0.011867306,0.007295362,0.006858258,-1.94133e-5,-1.42295e-5,-7.17876e-6,4.50706e-5,-2.05314e-5,-5.22819e-6,0.991698379,0.987798905,0.994371605,0.994042356,0.99201744,0.996556311
b727834,sleepy,TRUE,Dave,2017-09-30T23:13:58Z,2017-10-01T09:40:19Z,2017-10-01T10:11:20Z,0.007087656,0.007290487,0.001500377,0.006954582,0.007032198,0.006900875,-2.54972e-5,6.34997e-5,-4.38939e-6,3.30192e-5,3.01293e-5,-2.7588e-5,0.990397387,0.988056552,0.988952643,0.983249117,0.994605802,0.990007163
